UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Disney Zell,@youngzell3,2022-03-17T22:39:25.000Z,"Disney Zell
@youngzell3
·
2022年3月18日",suck my dick i’m not irish ,🏰 💞 ☘,1,5,35,[],https://twitter.com/youngzell3/status/1504588242502443009
Avionna Burns,@Avionnab,2022-03-18T23:54:38.000Z,"Avionna Burns
@Avionnab
·
2022年3月19日","I am Avionna M. Burns, a junior Economics student with a concentration in Law + a minor in Political Science  

Candidate for the 88th Miss North Carolina A&T State University

Aggies, we're #AlmostThere 

#ncat #ncat22 #ncat23 #ncat24 #ncat25 #ncatsu",⚖ 💛 💙 🎬,1,102,368,[],https://twitter.com/Avionnab/status/1504969560092557315
SEBAXXS,@nysebs167,2022-03-18T23:59:07.000Z,"SEBAXXS
@nysebs167
·
2022年3月19日","I’m up, I’m up.",,,,18,[],https://twitter.com/nysebs167/status/1504970689312403459
Hannah Ananda Bougleux Gomes,@HannahAnanda,2022-03-18T23:40:33.000Z,"Hannah Ananda Bougleux Gomes
@HannahAnanda
·
2022年3月19日","So thrilled to be joining 
@MGHSurgery
! Nine years ago I came from Brazil with a broken English and a passionate heart and today I am unbelievably happy and grateful to have achieved my dream of becoming a surgeon at my favorite institution! #MatchDay2022",,31,20,"1,012",[],https://twitter.com/HannahAnanda/status/1504966015888805896
abi balingit MAYUMU OUT NOW!,@theduskykitchen,2022-03-18T22:34:02.000Z,"abi balingit MAYUMU OUT NOW!
@theduskykitchen
·
2022年3月19日",i have so many questions about the INTENSE bonne maman sub-brand of jam,🌸 🌸,25,18,512,[],https://twitter.com/theduskykitchen/status/1504949276899692544
Jules,@julievriahi,2022-03-18T23:44:32.000Z,"Jules
@julievriahi
·
2022年3月19日",I bet the democrats wish that happened to Hunter's laptop!,,,4,18,[],https://twitter.com/julievriahi/status/1504967018734309383
ᗷᗩᒪᗪGᖇᑌᗰᑭ,@BaldGrump,2022-03-19T22:53:25.000Z,"ᗷᗩᒪᗪGᖇᑌᗰᑭ
@BaldGrump
·
2022年3月20日",I need to report a crime,☘,56,10,112,[],https://twitter.com/BaldGrump/status/1505316541914619907
Aliciadawnnnnn,@aliciadawnnnnn,2022-03-19T22:01:35.000Z,"Aliciadawnnnnn
@aliciadawnnnnn
·
2022年3月20日","I have bell, juju and an AB jersey lol smh",,180,39,603,[],https://twitter.com/aliciadawnnnnn/status/1505303495972466694
Marlo Frank,@marloboomin,2022-03-19T23:15:13.000Z,"Marlo Frank
@marloboomin
·
2022年3月20日","thank you God … one of the youngest full time video assistants in the NFL

i’ve been promoted from intern to full time.

THE MARATHON FOREVER CONTINUES ",™ 🏁 💙,5,31,135,[],https://twitter.com/marloboomin/status/1505322028257132552
steelcityguy412,@matthewblackb13,2022-03-19T22:17:26.000Z,"steelcityguy412
@matthewblackb13
·
2022年3月20日",I keep forgetting it’s my birthday cuz my sister is having her party and then someone says happy birthday and I’m surprised ,🤣,3,1,12,[],https://twitter.com/matthewblackb13/status/1505307486047375361
Mike Griffin,@rhodyknowsbest,2022-03-19T22:36:15.000Z,"Mike Griffin
@rhodyknowsbest
·
2022年3月20日","I took this yesterday during a rare 10/10 weather day in March in New England. 75, sunny, no wind.",,4,5,79,[],https://twitter.com/rhodyknowsbest/status/1505312220468678666
Yamborgini Mercy,@Tendin2,2022-03-21T22:50:28.000Z,"Yamborgini Mercy
@Tendin2
·
2022年3月22日",Doing what I do best  #SuiteLife,💚 💙,9,6,98,[],https://twitter.com/Tendin2/status/1506040572737429516
Nicki Nastasia,@NickiNastasia,2022-03-21T23:26:34.000Z,"Nicki Nastasia
@NickiNastasia
·
2022年3月22日","name a more iconic trio, I’ll wait ",👑,2,4,26,[],https://twitter.com/NickiNastasia/status/1506049659642564619
Phil Jones,@PhilJonesNFL,2022-03-21T21:34:35.000Z,"Phil Jones
@PhilJonesNFL
·
2022年3月22日",I want you guys to know this,,8,2,50,['https://pbs.twimg.com/tweet_video_thumb/FOZ2jKgXEAUu9lM.jpg'],https://twitter.com/PhilJonesNFL/status/1506021478969581572
✞,@SAINTMEZ_,2022-03-21T23:10:48.000Z,"✞
@SAINTMEZ_
·
2022年3月22日","i'm back, watch urs ",😈,,3,19,[],https://twitter.com/SAINTMEZ_/status/1506045693475147780
Sri kalyan,@srika4u,2022-03-21T23:16:12.000Z,"Sri kalyan
@srika4u
·
2022年3月22日","Good or bad, right or wrong, whole show is about him.. that's #BalajiMurugadoss𓃵 ulla irukravangalum avana pathi pesraanga, even people outside...Cup adichalum, adikkalanalum he is winner to me..Biggboss Ultimate is all about him.. next I  luv Julie and Thamarai...  #BBUltimate",,,18,60,[],https://twitter.com/srika4u/status/1506047052551180288
Christian Armstrong,@carmstrong___,2022-03-22T23:05:55.000Z,"Christian Armstrong
@carmstrong___
·
2022年3月23日","Life Update: 

Excited to finally announce that I’ve started a new position at Rutgers University as the Director of Student-Athlete Development & Success! I can’t wait to start this new journey and work with the athletes here.

#GoRU ",™ 🛡 ⚔,12,42,365,[],https://twitter.com/carmstrong___/status/1506406851184762882
Jason Baum,@jasonbaum,2022-03-22T22:15:29.000Z,"Jason Baum
@jasonbaum
·
2022年3月23日",F’n’ GOP drives me nuts. I can’t wait until they’re marginalized.,,3,5,31,[],https://twitter.com/jasonbaum/status/1506394157593632769
Aisha Khalilah Staggers,@AishaStaggers,2022-03-22T21:49:34.000Z,"Aisha Khalilah Staggers
@AishaStaggers
·
2022年3月23日","Dick Durbin basically just told Josh Hawley: ""I want your bill on my desk by Monday.""",,1,3,14,[],https://twitter.com/AishaStaggers/status/1506387635216044045
Mike DeFabo,@MikeDeFabo,2022-03-22T22:43:03.000Z,"Mike DeFabo
@MikeDeFabo
·
2022年3月23日",I… don’t believe it’s your 11th birthday sir,,10,17,267,[],https://twitter.com/MikeDeFabo/status/1506401097996451842
I Hate Phil Murphy,@hatephilmurphy,2022-03-22T23:43:26.000Z,"I Hate Phil Murphy
@hatephilmurphy
·
2022年3月23日",Yesss! My high school does this too it’s one of the best classes I’ve ever taken! Besides US history,,2,2,9,[],https://twitter.com/hatephilmurphy/status/1506416293783785482
arthur!,@king_arthur_boy,2022-03-23T22:11:31.000Z,"arthur!
@king_arthur_boy
·
2022年3月24日",I frew  Up,,6,101,973,[],https://twitter.com/king_arthur_boy/status/1506755546929586184
Paul Cummings,@pauljcummings,2022-03-23T22:17:47.000Z,"Paul Cummings
@pauljcummings
·
2022年3月24日","Never has a football player impacted my life more. Never has a Buffalo Bill impacted this community more. 
@horribleharry99
, for the shots you've given me, moreso for being a friend, I'm honored, grateful, and proud. Can't wait to see all the great you're gonna do in Minn! ",🏈,8,22,518,[],https://twitter.com/pauljcummings/status/1506757127167258625
jenn (Taylor's Version) is doing this again!,@jennPLUSn,2022-03-23T21:51:04.000Z,"jenn (Taylor's Version) is doing this again!
@jennPLUSn
·
2022年3月24日",i absolutely am @bears_in_trees,,2,27,217,[],https://twitter.com/jennPLUSn/status/1506750402095685638
Jessika XOXO Pop Band,@Jessikamusic716,2022-03-23T21:42:38.000Z,"Jessika XOXO Pop Band
@Jessikamusic716
·
2022年3月24日","Hi, Sabres fans. I'm singing the anthems tonight if you'll be there. Let's get this dub. #LetsGoBuffalo",,17,12,483,[],https://twitter.com/Jessikamusic716/status/1506748277336723460
TeslaModelÐoge NYC,@TeslaModelDoge,2022-03-23T22:31:31.000Z,"TeslaModelÐoge NYC
@TeslaModelDoge
·
2022年3月24日",I wanna see $doge break 13 cents tonight,💎 💎,92,60,406,[],https://twitter.com/TeslaModelDoge/status/1506760580513902599
UAENA_em.t,@UaenaEmt,2022-03-24T22:46:52.000Z,"UAENA_em.t
@UaenaEmt
·
2022年3月25日","OMG!! Is here in NYC Korean Town…. Should I buy one while waiting my 3 orders arrive….
@_IUofficial
 @edam_ent
 
#IU #아이유 #LEEJIEUN #dlwlrma #李知恩 #IUTEAM  #Celebrity #EDAMENTERTAINMENT #아이유참좋다  #UAENA 
#아이유는저의롤모델입니다",🫣 🫣 🫣,8,101,543,[],https://twitter.com/UaenaEmt/status/1507126830360416268
Brice Hobbs,@BriceHobbs,2022-03-24T22:58:40.000Z,"Brice Hobbs
@BriceHobbs
·
2022年3月25日",Is it me or are people getting really strange lately I mean really strange! ,🙀,8,7,50,['https://pbs.twimg.com/tweet_video_thumb/FOpmkLQWUAAxK0E.jpg'],https://twitter.com/BriceHobbs/status/1507129803396296706
Veronica Gizuk,@Vronn_G,2022-03-24T22:58:12.000Z,"Veronica Gizuk
@Vronn_G
·
2022年3月25日",Excited to say I’ve accepted a job offer & will be moving to Australia in July! ,,54,2,315,[],https://twitter.com/Vronn_G/status/1507129683657244683
jman,@jhardy252,2022-03-24T23:06:27.000Z,"jman
@jhardy252
·
2022年3月25日","Armando Bacot: ""For all recruits, I don't know why they wouldn't look at the way we play and not want to go here or consider going here.""",,,22,480,[],https://twitter.com/jhardy252/status/1507131760508903429
ACE BOOGIE,@DOOMxxPATROL,2022-03-24T22:49:24.000Z,"ACE BOOGIE
@DOOMxxPATROL
·
2022年3月25日",ok I’m sorry … but there ain’t no fuckin way LMFAO,,3,2,24,['https://pbs.twimg.com/ext_tw_video_thumb/1507127400198455301/pu/img/i3uCa_4-w3fh52O4.jpg'],https://twitter.com/DOOMxxPATROL/status/1507127471505817603
Romy Daniel TORONTO March 26-April 2nd MTL 16-23rd,@Romy_Daniel44,2022-03-25T22:37:29.000Z,"Romy Daniel TORONTO March 26-April 2nd MTL 16-23rd
@Romy_Daniel44
·
2022年3月26日",Toronto I’m blessed with you again  See you soon in April !,💫 🙏,11,12,201,[],https://twitter.com/Romy_Daniel44/status/1507486858267316225
Baker,@creatorbaker,2022-03-25T23:44:20.000Z,"Baker
@creatorbaker
·
2022年3月26日","#VGX keep selling, I’ll take em",,4,7,72,[],https://twitter.com/creatorbaker/status/1507503679871623171
Palago Mufasa,@Archipalago,2022-03-25T22:00:43.000Z,"Palago Mufasa
@Archipalago
·
2022年3月26日","106,000 Views on YouTube! Y’all keep streaming!! Thank y’all for the support I didn’t know y’all love me like that",,10,30,261,[],https://twitter.com/Archipalago/status/1507477607734030338
moo,@muwuzz,2022-03-25T23:00:21.000Z,"moo
@muwuzz
·
2022年3月26日",Someone pls sponsor this Canadian a work visa so I can move here ,😂,8,2,56,[],https://twitter.com/muwuzz/status/1507492612567183369
Linda Taylor,@lt3taylor,2022-03-25T23:36:16.000Z,"Linda Taylor
@lt3taylor
·
2022年3月26日","So Trump is suing Hillary Clinton, huh? He is not suicidal. I repeat, he is not suicidal ",✌ 😎 ✝ 🤣,3,9,31,[],https://twitter.com/lt3taylor/status/1507501650042363906
"WinstonThatcherDomino, Walnut, Jasper",@WinstonThatche4,2022-03-26T22:07:29.000Z,"WinstonThatcherDomino, Walnut, Jasper
@WinstonThatche4
·
2022年3月27日",I'm okay,🐐 🌈 🌈 🐐 ❤,308,241,"5,392",[],https://twitter.com/WinstonThatche4/status/1507841698180829187
Jayden Bonsu,@JaydenBonsu,2022-03-26T23:55:08.000Z,"Jayden Bonsu
@JaydenBonsu
·
2022年3月27日","Thank You #BuckeyeNation !! I loved the visit , atmosphere, and coaching staff! Looking forward to coming back , me and my family enjoyed ourselves.",♠ 🃏 🌰,13,50,562,[],https://twitter.com/JaydenBonsu/status/1507868786229186562
MAYANI,@localbossbabe,2022-03-26T23:23:10.000Z,"MAYANI
@localbossbabe
·
2022年3月27日",I’m the type of girl they gonna talk about forever ..,💎,4,63,82,[],https://twitter.com/localbossbabe/status/1507860744263581696
Ray Clothier,@RayClothier56,2022-03-26T22:20:29.000Z,"Ray Clothier
@RayClothier56
·
2022年3月27日",It’s officially official. I have a retirement date.,,15,7,208,[],https://twitter.com/RayClothier56/status/1507844970337779722
Curtis Scott,@JhnnyCrwsh,2022-03-26T22:53:37.000Z,"Curtis Scott
@JhnnyCrwsh
·
2022年3月27日",I hecking loved Marvel’s Guardians of the Galaxy game!,,14,15,962,[],https://twitter.com/JhnnyCrwsh/status/1507853308156948491
Kamal Miller,@KMillz_00,2022-03-27T22:54:47.000Z,"Kamal Miller
@KMillz_00
·
2022年3月28日","Mom and Dad I’m going to the fucking World Cup  CANADA I LOVE YOU SO MUCH  
@CanadaSoccerEN
 #KM4",‼ ‼ ❤,72,316,"4,615",[],https://twitter.com/KMillz_00/status/1508215988529029124
"WinstonThatcherDomino, Walnut, Jasper",@WinstonThatche4,2022-03-27T22:43:59.000Z,"WinstonThatcherDomino, Walnut, Jasper
@WinstonThatche4
·
2022年3月28日","Mom, I know I just barged in on you, but next time lock your door if you're going to change into comfy pants",🐐 🌈 🌈 🐐 😳,51,86,"2,065",[],https://twitter.com/WinstonThatche4/status/1508213271534395398
M12,@malikhardy_12,2022-03-27T22:54:42.000Z,"M12
@malikhardy_12
·
2022年3月28日",I guess I’m not typical which is cool,,1,8,59,[],https://twitter.com/malikhardy_12/status/1508215965137489927
carly 𓍊𓋼,@carly_b0omer,2022-03-27T22:45:12.000Z,"carly 𓍊𓋼
@carly_b0omer
·
2022年3月28日",welp I made it to 25!!,,13,,83,[],https://twitter.com/carly_b0omer/status/1508213574803542021
Mekhi Workman ①,@mekhiworkman2,2022-03-27T22:22:39.000Z,"Mekhi Workman ①
@mekhiworkman2
·
2022年3月28日","HAD AN AMAZING VISIT AT WAKE FOREST UNIVERSITY!! I’LL BE BACK SOON! #demondecons 
@CoachKHiggins
 @WakeFB
 @AddiGoodson
 @WakeRecruiting",🎩,6,17,138,[],https://twitter.com/mekhiworkman2/status/1508207902875865088
Camille Johnson,@OffbeatLook,2022-03-28T23:58:07.000Z,"Camille Johnson
@OffbeatLook
·
2022年3月29日",smiling pic i took of my mans vs. smiling pic he took of me,,8,27,377,[],https://twitter.com/OffbeatLook/status/1508594316142387204
,@katiesvu,2022-03-28T23:19:58.000Z,"@katiesvu
·
2022年3月29日",LOOK AT HOW SHE IS LOOKING AT HIM OH MY GOD I AM SO WEAK. ,✨ 😭,4,7,108,[],https://twitter.com/katiesvu/status/1508584715242115077
C H E L B!,@chelbb_,2022-03-28T23:27:50.000Z,"C H E L B!
@chelbb_
·
2022年3月29日",What if I simply… went to bed rn,🌭,4,5,108,[],https://twitter.com/chelbb_/status/1508586694664232973
Kamal Miller,@KMillz_00,2022-03-28T22:17:30.000Z,"Kamal Miller
@KMillz_00
·
2022年3月29日",My Uber driver just asked if I watched yesterday’s game  You know how the rest went.     So blessed to make history ,‼ 🎟,49,238,"4,591",[],https://twitter.com/KMillz_00/status/1508568992289546240
𝙲𝚎𝚛𝚝𝚒𝚏𝚒𝚎𝚍 𝙵𝙻 𝙶𝚒𝚛𝚕,@1ZetaBlu_,2022-03-28T23:00:53.000Z,"𝙲𝚎𝚛𝚝𝚒𝚏𝚒𝚎𝚍 𝙵𝙻 𝙶𝚒𝚛𝚕
@1ZetaBlu_
·
2022年3月29日",My baby finally came after USPS was some bs and I had to get it remade! ,😍,21,5,150,[],https://twitter.com/1ZetaBlu_/status/1508579912059346951
Karlie Kloss,@karliekloss,2022-03-29T22:17:19.000Z,"Karlie Kloss
@karliekloss
·
2022年3月30日",before i accessorized with a knee brace,,52,138,"1,337",[],https://twitter.com/karliekloss/status/1508931333019611152
"WinstonThatcherDomino, Walnut, Jasper",@WinstonThatche4,2022-03-29T23:15:24.000Z,"WinstonThatcherDomino, Walnut, Jasper
@WinstonThatche4
·
2022年3月30日",I feel like that famous guy on TV is judging me. I'm not gonna look at it,🐐 🌈 🌈 🐐 😬,32,45,"1,020",[],https://twitter.com/WinstonThatche4/status/1508945952912117766
Camille Johnson,@OffbeatLook,2022-03-29T22:30:08.000Z,"Camille Johnson
@OffbeatLook
·
2022年3月30日",idk why but I feel like every time I wear my hair in a bun I am more productive somehow,,12,23,382,[],https://twitter.com/OffbeatLook/status/1508934560960106501
Mekhai White,@mekhai_white,2022-03-29T21:52:50.000Z,"Mekhai White
@mekhai_white
·
2022年3月30日","After an great talk with 
@CChipwest
 I am blessed and honored to receive my 17th D1 offer from Syracuse University!! #GoOrange 
@CoachVLunsford
 @coach_cg
 @TAscension
 @SWiltfong247
 @RivalsFriedman
 @JeremyO_Johnson
 @adamgorney
 @ChadSimmons_
 @BappNAinEZBino
 @CoachEddie2
 @dhglover",🍊,11,37,173,[],https://twitter.com/mekhai_white/status/1508925174028152840
CherryBroken Dreams/Thee Redheaded Mama Claymore,@JustTtlyCherry,2022-03-29T22:30:43.000Z,"CherryBroken Dreams/Thee Redheaded Mama Claymore
@JustTtlyCherry
·
2022年3月30日","I read a Tweet that said Drew needs to shave his chest hair?!?! Oh HELL no!!!  That’s fighting words, honey!!!",🍒,8,4,19,['https://pbs.twimg.com/tweet_video_thumb/FPDQHXtWUAMQ_JO.jpg'],https://twitter.com/JustTtlyCherry/status/1508934706548588545
Em Wong,@emilylrnw,2022-03-30T22:30:47.000Z,"Em Wong
@emilylrnw
·
2022年3月31日",I got this ad in the mail today. Nothing like profiting off the housing crisis right? ,🤢,33,234,860,[],https://twitter.com/emilylrnw/status/1509297111858302992
Bradley Stern,@MuuMuse,2022-03-30T22:28:27.000Z,"Bradley Stern
@MuuMuse
·
2022年3月31日",The only person who I wanted to weigh in on this has spoken.,,12,158,"3,166",[],https://twitter.com/MuuMuse/status/1509296526052503557
"WinstonThatcherDomino, Walnut, Jasper",@WinstonThatche4,2022-03-30T22:53:52.000Z,"WinstonThatcherDomino, Walnut, Jasper
@WinstonThatche4
·
2022年3月31日",Dillon got a burger and I got bottom of the bag fries. Yummm. Ignore the mess,🐐 🌈 🌈 🐐 😄,18,30,569,['https://pbs.twimg.com/ext_tw_video_thumb/1509302804455825413/pu/img/WGzWIWhvhAAOFprz.jpg'],https://twitter.com/WinstonThatche4/status/1509302919824297988
Camille Johnson,@OffbeatLook,2022-03-30T22:55:32.000Z,"Camille Johnson
@OffbeatLook
·
2022年3月31日",I’ve been growing out my hair lately and I’m super happy with my progress ,☺,11,19,426,[],https://twitter.com/OffbeatLook/status/1509303341507137543
dylancortez,@dylanScortez,2022-03-30T22:53:10.000Z,"dylancortez
@dylanScortez
·
2022年3月31日","don’t judge my bed, i promise i’m organized. i was just doing laundry",😭,1,21,983,[],https://twitter.com/dylanScortez/status/1509302744179478530
"WinstonThatcherDomino, Walnut, Jasper",@WinstonThatche4,2022-03-31T22:33:24.000Z,"WinstonThatcherDomino, Walnut, Jasper
@WinstonThatche4
·
2022年4月1日","And I still think 
@WGME
 should hire me! #ThrowbackThursday",🐐 🌈 🌈 🐐 😆,32,37,609,[],https://twitter.com/WinstonThatche4/status/1509660159991336962
JB..,@JaylonBass_,2022-03-31T22:32:36.000Z,"JB..
@JaylonBass_
·
2022年4月1日",What Can I Say I’m Blessed..,,1,10,95,[],https://twitter.com/JaylonBass_/status/1509659955829293064
718,@trustmysole,2022-03-31T23:37:07.000Z,"718
@trustmysole
·
2022年4月1日","I’m on my way home, how bout’ you? 
#streetphotography #nftphotography #nyc #SonyAlpha",,,8,50,[],https://twitter.com/trustmysole/status/1509676194236616715
